,index,fileName,Personality,SmileConf,SmileValue,Brightness,Sharpness
1609,1609,Facebook/ISFP/10212833861835151.jpg,ISFP,98.35060119628906,True,46.6411247253418,99.99880981445312
1610,1610,Facebook/ISFP/10212847996167285.jpg,ISFP,89.44490051269531,True,52.271121978759766,99.99671173095703
1612,1612,Facebook/ISFP/10212868356975103.jpg,ISFP,83.88488006591797,True,39.86577224731445,99.9980239868164
1613,1613,Facebook/ISFP/10212888730647521.jpg,ISFP,82.19428253173828,True,33.55557632446289,99.9305191040039
1615,1615,Facebook/ISFP/10212917739731100.jpg,ISFP,73.18714904785156,True,37.746620178222656,99.97486114501953
1618,1618,Facebook/ISFP/10212953516006580.jpg,ISFP,98.26266479492188,True,21.293014526367188,99.98487854003906
1619,1619,Facebook/ISFP/10212958102979272.jpg,ISFP,92.57252502441406,True,49.97904586791992,99.47134399414062
1620,1620,Facebook/ISFP/10212973139597300.jpg,ISFP,93.34785461425781,True,45.64371871948242,99.97486114501953
1622,1622,Facebook/ISFP/10213029830034671.jpg,ISFP,84.78868865966797,True,25.504222869873047,99.99671173095703
1624,1624,Facebook/ISFP/10213048535721257.jpg,ISFP,99.25112915039062,True,36.771156311035156,99.98487854003906
1625,1625,Facebook/ISFP/10213065374244239.jpg,ISFP,56.83495330810547,False,25.622568130493164,99.9945297241211
1626,1626,Facebook/ISFP/10213065733131929.jpg,ISFP,99.97749328613281,False,50.717735290527344,99.97486114501953
1627,1627,Facebook/ISFP/10213084153571427.jpg,ISFP,83.27091979980469,True,32.89493179321289,99.9945297241211
1629,1629,Facebook/ISFP/10213116868049560.jpg,ISFP,60.572998046875,True,22.86476707458496,99.98487854003906
1630,1630,Facebook/ISFP/10213123788201834.jpg,ISFP,90.59524536132812,False,27.369924545288086,99.47134399414062
1632,1632,Facebook/ISFP/10213226844321233.jpg,ISFP,89.0433578491211,True,45.68123245239258,99.97486114501953
1633,1633,Facebook/ISFP/10213282438988375.jpg,ISFP,99.72274017333984,True,40.68303680419922,99.99671173095703
1635,1635,Facebook/ISFP/10213331988790651.jpg,ISFP,98.5347900390625,True,38.27858352661133,99.9980239868164
1637,1637,Facebook/ISFP/10213340362575347.jpg,ISFP,51.0493049621582,False,46.00109100341797,99.884521484375
1638,1638,Facebook/ISFP/10213346067160161.jpg,ISFP,51.944541931152344,False,54.09187698364258,99.99671173095703
1639,1639,Facebook/ISFP/10213361767426313.jpg,ISFP,72.52526092529297,True,40.38432693481445,99.99671173095703
1646,1646,Facebook/ISFP/10213464281018191.jpg,ISFP,90.72956085205078,True,19.094411849975586,99.80813598632812
1647,1647,Facebook/ISFP/10213487248245890.jpg,ISFP,98.61778259277344,True,36.007938385009766,99.99957275390625
1648,1648,Facebook/ISFP/10213497131639338.jpg,ISFP,52.1932258605957,True,48.20648193359375,99.99928283691406
1649,1649,Facebook/ISFP/10213565971880267.jpg,ISFP,99.7740478515625,True,37.2790412902832,99.95819854736328
1650,1650,Facebook/ISFP/10213584055171789.jpg,ISFP,99.94970703125,True,33.587345123291016,99.9980239868164
1655,1655,Facebook/ISFP/10213624080172503.jpg,ISFP,67.08938598632812,False,36.13321304321289,93.67259216308594
1658,1658,Facebook/ISFP/10213750603574580.jpg,ISFP,99.15977478027344,True,34.74038314819336,99.97486114501953
1659,1659,Facebook/ISFP/10213761779269132.jpg,ISFP,99.85443115234375,True,50.81250762939453,99.99984741210938
1660,1660,Facebook/ISFP/10213764837896735.jpg,ISFP,60.61013412475586,True,43.52301788330078,99.99090576171875
1661,1661,Facebook/ISFP/10213781377106305.jpg,ISFP,86.07038116455078,True,32.40814208984375,99.99671173095703
1663,1663,Facebook/ISFP/10213846469853998.jpg,ISFP,63.36929702758789,True,43.77387619018555,99.9945297241211
1664,1664,Facebook/ISFP/10213853349385351.jpg,ISFP,98.04475402832031,True,37.530879974365234,99.1240463256836
1666,1666,Facebook/ISFP/10213878128043333.jpg,ISFP,99.7573471069336,True,37.964271545410156,99.99671173095703
1667,1667,Facebook/ISFP/10213899411056759.jpg,ISFP,99.88097381591797,True,46.39155960083008,99.9980239868164
1670,1670,Facebook/ISFP/10213949487227425.jpg,ISFP,90.88505554199219,False,48.1834716796875,99.97486114501953
1672,1672,Facebook/ISFP/10213976095613221.jpg,ISFP,97.15436553955078,True,46.07364273071289,99.9945297241211
1675,1675,Facebook/ISFP/10213987985677298.jpg,ISFP,89.22823333740234,True,54.088043212890625,99.97486114501953
1676,1676,Facebook/ISFP/10214007281913317.jpg,ISFP,90.45755767822266,True,67.89349365234375,99.99090576171875
1677,1677,Facebook/ISFP/10214009785136873.jpg,ISFP,95.47624969482422,False,57.497310638427734,99.9305191040039
1678,1678,Facebook/ISFP/10214019917476898.jpg,ISFP,98.66163635253906,True,29.722667694091797,65.94888305664062
1679,1679,Facebook/ISFP/10214030622949989.jpg,ISFP,98.98358154296875,True,35.49281692504883,99.9980239868164
1680,1680,Facebook/ISFP/10214036681689328.jpg,ISFP,93.2569351196289,True,23.512514114379883,99.9980239868164
1682,1682,Facebook/ISFP/10214102091521958.jpg,ISFP,99.2467041015625,False,42.517364501953125,93.67259216308594
1684,1684,Facebook/ISFP/10214127398449281.jpg,ISFP,72.64334106445312,True,24.57505989074707,99.98487854003906
1685,1685,Facebook/ISFP/10214137540890923.jpg,ISFP,69.45957946777344,True,64.84064483642578,99.99671173095703
1687,1687,Facebook/ISFP/10214147238096351.jpg,ISFP,77.64458465576172,True,38.84642791748047,99.9305191040039
1691,1691,Facebook/ISFP/10214178516727751.jpg,ISFP,92.70724487304688,True,38.01350402832031,99.98487854003906
1692,1692,Facebook/ISFP/10214180212002934.jpg,ISFP,87.93457794189453,True,46.148193359375,99.9945297241211
1693,1693,Facebook/ISFP/10214183570053631.jpg,ISFP,51.848594665527344,False,39.519859313964844,99.47134399414062
1696,1696,Facebook/ISFP/10214198511977545.jpg,ISFP,95.91053009033203,True,23.963308334350586,99.99090576171875
1699,1699,Facebook/ISFP/10214214819581920.jpg,ISFP,95.53080749511719,True,44.81172180175781,99.97486114501953
1700,1700,Facebook/ISFP/10214224674955957.jpg,ISFP,91.42321014404297,True,38.030738830566406,99.99957275390625
1702,1702,Facebook/ISFP/10214249158323941.jpg,ISFP,57.32431411743164,True,39.98112869262695,99.99928283691406
1705,1705,Facebook/ISFP/10214274605969680.jpg,ISFP,97.42354583740234,True,27.202516555786133,99.98487854003906
1707,1707,Facebook/ISFP/10214284007870830.jpg,ISFP,99.58552551269531,True,53.229522705078125,99.97486114501953
1708,1708,Facebook/ISFP/10214297600824711.jpg,ISFP,78.41168975830078,True,52.47145462036133,99.99671173095703
1709,1709,Facebook/ISFP/10214300428134936.jpg,ISFP,95.42254638671875,True,42.9057731628418,99.99090576171875
1710,1710,Facebook/ISFP/10214309402152207.jpg,ISFP,83.90348815917969,False,23.932552337646484,99.99090576171875
1712,1712,Facebook/ISFP/10214318555301108.jpg,ISFP,94.21458435058594,True,12.876314163208008,99.80813598632812
1713,1713,Facebook/ISFP/10214329391809647.jpg,ISFP,99.56846618652344,True,42.62745666503906,89.90251922607422
1714,1714,Facebook/ISFP/10214337255176158.jpg,ISFP,99.74663543701172,True,54.849910736083984,99.99928283691406
1715,1715,Facebook/ISFP/10214346378118344.jpg,ISFP,98.55980682373047,True,36.81416320800781,99.99880981445312
1716,1716,Facebook/ISFP/10214348393293849.jpg,ISFP,97.21495056152344,True,41.363956451416016,99.9945297241211
1718,1718,Facebook/ISFP/10214363703670005.jpg,ISFP,97.65240478515625,True,46.8603515625,99.9980239868164
1720,1720,Facebook/ISFP/10214383691926729.jpg,ISFP,99.49057006835938,True,45.35960006713867,97.61507415771484
1721,1721,Facebook/ISFP/10214384374152653.jpg,ISFP,99.63690948486328,True,23.963899612426758,99.97486114501953
1722,1722,Facebook/ISFP/10214387477911304.jpg,ISFP,99.84825897216797,False,49.82761001586914,96.09616088867188
1728,1728,Facebook/ISFP/10214410558368686.jpg,ISFP,88.48123931884766,False,30.944623947143555,99.99880981445312
1729,1729,Facebook/ISFP/10214411421499928.jpg,ISFP,99.6456527709961,True,17.35623550415039,53.80615997314453
1733,1733,Facebook/ISFP/10214450728167034.jpg,ISFP,78.18428039550781,True,36.335514068603516,99.99880981445312
1734,1734,Facebook/ISFP/10214459270017777.jpg,ISFP,77.44746398925781,False,34.391822814941406,99.95819854736328
1737,1737,Facebook/ISFP/10214465295645567.jpg,ISFP,99.28987884521484,True,36.561954498291016,99.9945297241211
1738,1738,Facebook/ISFP/10214467140295148.jpg,ISFP,52.562286376953125,False,22.75301170349121,99.1240463256836
1739,1739,Facebook/ISFP/10214470979868885.jpg,ISFP,92.13436889648438,True,30.62101936340332,99.99671173095703
1740,1740,Facebook/ISFP/10214476231487762.jpg,ISFP,71.37093353271484,True,54.546897888183594,99.99880981445312
1742,1742,Facebook/ISFP/10214490247832215.jpg,ISFP,90.39761352539062,True,49.043968200683594,99.9945297241211
1743,1743,Facebook/ISFP/10214502495384479.jpg,ISFP,99.35614013671875,False,21.05615234375,97.61507415771484
1747,1747,Facebook/ISFP/10214512368428012.jpg,ISFP,93.04263305664062,True,32.34719467163086,99.99090576171875
1748,1748,Facebook/ISFP/10214514809287006.jpg,ISFP,74.1954116821289,True,40.576995849609375,99.98487854003906
1749,1749,Facebook/ISFP/10214533384714999.jpg,ISFP,66.02034759521484,True,38.72495651245117,99.99671173095703
1751,1751,Facebook/ISFP/10214550642468160.jpg,ISFP,92.02801513671875,True,44.236839294433594,99.9305191040039
1755,1755,Facebook/ISFP/10214582791464713.jpg,ISFP,99.99991607666016,False,42.632102966308594,99.97486114501953
1756,1756,Facebook/ISFP/10214585908230172.jpg,ISFP,87.20315551757812,True,39.205997467041016,99.97486114501953
1758,1758,Facebook/ISFP/10214599296605715.jpg,ISFP,98.26051330566406,True,38.479957580566406,99.98487854003906
1759,1759,Facebook/ISFP/10214608995157249.jpg,ISFP,99.7110824584961,True,40.817771911621094,99.9945297241211
1760,1760,Facebook/ISFP/10214628008161980.jpg,ISFP,53.917659759521484,False,40.30208969116211,99.99880981445312
1761,1761,Facebook/ISFP/10214628232561277.jpg,ISFP,99.75218963623047,True,44.101593017578125,99.884521484375
1763,1763,Facebook/ISFP/10214681254815421.jpg,ISFP,89.52214813232422,True,43.939422607421875,99.97486114501953
1764,1764,Facebook/ISFP/10214682927412887.jpg,ISFP,70.37583923339844,True,30.048891067504883,96.09616088867188
1765,1765,Facebook/ISFP/10214685007141113.jpg,ISFP,94.08348846435547,True,52.6552848815918,99.99957275390625
1766,1766,Facebook/ISFP/10214685063106710.jpg,ISFP,99.69584655761719,True,35.15949249267578,99.99928283691406
1769,1769,Facebook/ISFP/10214699098220891.jpg,ISFP,98.43989562988281,True,54.59558868408203,99.99090576171875
1770,1770,Facebook/ISFP/10214727166672255.jpg,ISFP,96.34115600585938,True,48.6577262878418,99.9980239868164
1772,1772,Facebook/ISFP/10214741709280134.jpg,ISFP,96.03453063964844,True,26.643457412719727,99.9980239868164
1781,1781,Facebook/ISFP/10214804430610190.jpg,ISFP,98.8671875,True,36.96858596801758,99.98487854003906
1782,1782,Facebook/ISFP/10214820830174813.jpg,ISFP,91.87432861328125,False,48.40822219848633,99.9980239868164
1783,1783,Facebook/ISFP/10214823377037462.jpg,ISFP,99.72440338134766,True,45.89905548095703,99.99671173095703
1784,1784,Facebook/ISFP/10214834028750841.jpg,ISFP,98.53578186035156,True,46.275325775146484,99.99957275390625
1785,1785,Facebook/ISFP/10214836034276854.jpg,ISFP,99.86607360839844,True,47.199615478515625,99.95819854736328
1787,1787,Facebook/ISFP/10214857648338423.jpg,ISFP,99.1074447631836,False,32.4385871887207,99.99090576171875
1788,1788,Facebook/ISFP/10214868091074628.jpg,ISFP,97.9833984375,True,57.9270133972168,99.80813598632812
1789,1789,Facebook/ISFP/10214870018002828.jpg,ISFP,92.82274627685547,True,29.579511642456055,99.97486114501953
1793,1793,Facebook/ISFP/10214911451483717.jpg,ISFP,99.43268585205078,True,60.372440338134766,99.9945297241211
1796,1796,Facebook/ISFP/10214930159954483.jpg,ISFP,60.6356086730957,True,27.928220748901367,99.99671173095703
1799,1799,Facebook/ISFP/10214950293696744.jpg,ISFP,94.33904266357422,True,30.380748748779297,99.80813598632812
1800,1800,Facebook/ISFP/10214972359287669.jpg,ISFP,50.86512756347656,True,50.729251861572266,99.9980239868164
1801,1801,Facebook/ISFP/10214973807444365.jpg,ISFP,98.40711212158203,True,47.05220413208008,99.1240463256836
1802,1802,Facebook/ISFP/10214975625252216.jpg,ISFP,95.49510192871094,True,44.18927001953125,99.9980239868164
1803,1803,Facebook/ISFP/10214976989609029.jpg,ISFP,95.35826110839844,True,40.32906723022461,99.1240463256836
1804,1804,Facebook/ISFP/10214992578026755.jpg,ISFP,91.73332214355469,True,49.558753967285156,99.9945297241211
1805,1805,Facebook/ISFP/10215026848809621.jpg,ISFP,87.4844970703125,True,35.53714370727539,99.80813598632812
1806,1806,Facebook/ISFP/10215029751562341.jpg,ISFP,75.88355255126953,True,61.58589172363281,99.99090576171875
1807,1807,Facebook/ISFP/10215051005216981.jpg,ISFP,92.90680694580078,True,36.65959930419922,99.99090576171875
1808,1808,Facebook/ISFP/10215056152895973.jpg,ISFP,53.306640625,True,36.296592712402344,99.99671173095703
1809,1809,Facebook/ISFP/10215081141161096.jpg,ISFP,72.6525650024414,False,40.69951248168945,99.884521484375
1810,1810,Facebook/ISFP/10215137138329949.jpg,ISFP,66.97071075439453,True,45.88981628417969,99.99090576171875
1814,1814,Facebook/ISFP/10215178982973618.jpg,ISFP,82.28814697265625,False,24.984539031982422,99.98487854003906
1815,1815,Facebook/ISFP/10215197502911083.jpg,ISFP,80.34708404541016,True,57.00508499145508,99.95819854736328
1817,1817,Facebook/ISFP/10215296623108500.jpg,ISFP,60.314910888671875,True,42.51499938964844,99.9945297241211
1818,1818,Facebook/ISFP/10215370785446617.jpg,ISFP,81.9198989868164,True,37.615684509277344,99.99928283691406
1819,1819,Facebook/ISFP/10215394475634092.jpg,ISFP,88.72612762451172,False,38.32105255126953,99.98487854003906
1820,1820,Facebook/ISFP/10215518221535123.jpg,ISFP,99.70098114013672,False,30.279699325561523,99.99090576171875
1821,1821,Facebook/ISFP/1032424443566968.jpg,ISFP,97.17168426513672,True,29.318513870239258,99.99671173095703
1822,1822,Facebook/ISFP/1035209213285978.jpg,ISFP,66.19318389892578,True,51.02041244506836,99.99090576171875
1823,1823,Facebook/ISFP/1043129009160261.jpg,ISFP,64.40660095214844,True,44.66709899902344,99.97486114501953
1824,1824,Facebook/ISFP/1064873503654711.jpg,ISFP,98.94966125488281,True,38.01919174194336,29.641937255859375
1826,1826,Facebook/ISFP/1080232082112390.jpg,ISFP,99.4066390991211,True,56.534637451171875,99.95819854736328
1827,1827,Facebook/ISFP/1086636018137825.jpg,ISFP,72.66862487792969,True,42.86569595336914,99.9945297241211
1828,1828,Facebook/ISFP/1095157660620381.jpg,ISFP,82.1610107421875,False,35.74961471557617,99.95819854736328
1829,1829,Facebook/ISFP/1103094853158111.jpg,ISFP,57.87269973754883,True,47.06003189086914,99.99090576171875
1830,1830,Facebook/ISFP/1104130499721662.jpg,ISFP,99.21327209472656,True,56.631404876708984,99.99957275390625
1831,1831,Facebook/ISFP/1104600363004881.jpg,ISFP,84.24642944335938,True,41.2818603515625,99.99671173095703
1833,1833,Facebook/ISFP/1115108498592028.jpg,ISFP,98.30388641357422,True,48.50476837158203,99.9945297241211
1835,1835,Facebook/ISFP/1119066014891300.jpg,ISFP,87.56134796142578,True,29.199913024902344,99.97486114501953
1837,1837,Facebook/ISFP/1127880290680418.jpg,ISFP,98.59339141845703,True,41.66770935058594,65.94888305664062
1840,1840,Facebook/ISFP/1150728425058973.jpg,ISFP,92.45702362060547,True,47.715301513671875,99.98487854003906
1842,1842,Facebook/ISFP/1151183925019263.jpg,ISFP,96.48149871826172,True,47.4112434387207,99.9945297241211
1843,1843,Facebook/ISFP/1153305928146081.jpg,ISFP,96.60888671875,True,53.71493148803711,99.9305191040039
1844,1844,Facebook/ISFP/1153933588070224.jpg,ISFP,84.2310562133789,False,43.569122314453125,99.97486114501953
1846,1846,Facebook/ISFP/1157967897681548.jpg,ISFP,99.79707336425781,True,38.74399185180664,99.99880981445312
1847,1847,Facebook/ISFP/1167739856704384.jpg,ISFP,95.02243041992188,False,38.996402740478516,13.223316192626953
1848,1848,Facebook/ISFP/1173864916048514.jpg,ISFP,97.03584289550781,True,44.98664855957031,99.884521484375
1849,1849,Facebook/ISFP/1174026229408103.jpg,ISFP,97.41465759277344,False,33.623538970947266,99.99090576171875
1850,1850,Facebook/ISFP/1176225169188615.jpg,ISFP,92.20927429199219,True,42.18812561035156,99.47134399414062
1851,1851,Facebook/ISFP/1177933598973853.jpg,ISFP,99.7907943725586,True,45.53655242919922,99.884521484375
1852,1852,Facebook/ISFP/1178580545576245.jpg,ISFP,88.79956817626953,False,36.25532913208008,99.99974060058594
1855,1855,Facebook/ISFP/1187693691374239.jpg,ISFP,80.07252502441406,False,48.81265640258789,99.99880981445312
1856,1856,Facebook/ISFP/1190080947759244.jpg,ISFP,99.55110168457031,True,55.86418533325195,99.80813598632812
1857,1857,Facebook/ISFP/1194951237304646.jpg,ISFP,71.94215393066406,False,62.16370391845703,99.98487854003906
1858,1858,Facebook/ISFP/1196212527147620.jpg,ISFP,91.44725799560547,False,45.014225006103516,99.9305191040039
1859,1859,Facebook/ISFP/1205561516255257.jpg,ISFP,99.22350311279297,True,44.743988037109375,99.99671173095703
1860,1860,Facebook/ISFP/1205817636228670.jpg,ISFP,99.1493911743164,True,51.35260772705078,99.99957275390625
1861,1861,Facebook/ISFP/1208313669300601.jpg,ISFP,88.08494567871094,True,51.90065383911133,99.80813598632812
1863,1863,Facebook/ISFP/1213348498769316.jpg,ISFP,99.98870086669922,False,35.883846282958984,99.98487854003906
1864,1864,Facebook/ISFP/1217725468327738.jpg,ISFP,94.68206787109375,False,52.031166076660156,99.9945297241211
1869,1869,Facebook/ISFP/1228456740631093.jpg,ISFP,98.6999740600586,True,39.25627136230469,99.99090576171875
1870,1870,Facebook/ISFP/1231905210288581.jpg,ISFP,97.72885131835938,False,48.38014221191406,99.99990844726562
1871,1871,Facebook/ISFP/123352761677653.jpg,ISFP,98.71296691894531,True,42.84451675415039,99.99090576171875
1873,1873,Facebook/ISFP/1239500796155458.jpg,ISFP,99.33467102050781,False,32.741294860839844,99.1240463256836
1874,1874,Facebook/ISFP/1248260715280660.jpg,ISFP,86.91925811767578,False,53.227718353271484,99.9980239868164
1875,1875,Facebook/ISFP/1249930281778880.jpg,ISFP,98.58448028564453,True,36.854068756103516,99.9980239868164
1876,1876,Facebook/ISFP/1254542341358233.jpg,ISFP,58.05766677856445,False,52.79084014892578,93.67259216308594
1881,1881,Facebook/ISFP/1284210198350862.jpg,ISFP,92.3292007446289,True,61.18565368652344,99.99090576171875
1882,1882,Facebook/ISFP/1285117508259918.jpg,ISFP,78.0110092163086,False,22.527389526367188,99.884521484375
1884,1884,Facebook/ISFP/1288235254615018.jpg,ISFP,60.46708297729492,True,21.555755615234375,99.9305191040039
1887,1887,Facebook/ISFP/1294345784043930.jpg,ISFP,98.96118927001953,True,42.764896392822266,99.99090576171875
1889,1889,Facebook/ISFP/1313793712082539.jpg,ISFP,91.45362091064453,True,40.05202102661133,99.9980239868164
1890,1890,Facebook/ISFP/1319378068170526.jpg,ISFP,50.30839920043945,True,41.69841003417969,99.884521484375
1891,1891,Facebook/ISFP/1320649204713442.jpg,ISFP,98.02932739257812,True,32.633399963378906,99.97486114501953
1892,1892,Facebook/ISFP/1323824571072919.jpg,ISFP,99.39701080322266,False,64.11485290527344,99.99974060058594
1893,1893,Facebook/ISFP/132584087463634.jpg,ISFP,99.97554779052734,False,51.34413146972656,99.99671173095703
1896,1896,Facebook/ISFP/1327872930668805.jpg,ISFP,99.07951354980469,True,48.88337707519531,99.99928283691406
1897,1897,Facebook/ISFP/1329629660497147.jpg,ISFP,99.25146484375,True,29.61023712158203,99.99880981445312
1900,1900,Facebook/ISFP/133491510639473.jpg,ISFP,56.40113830566406,False,42.794891357421875,99.9945297241211
1901,1901,Facebook/ISFP/1337104873065841.jpg,ISFP,63.42609405517578,False,37.2049674987793,99.99880981445312
1903,1903,Facebook/ISFP/1342036299251787.jpg,ISFP,99.9066162109375,True,31.895414352416992,99.95819854736328
1904,1904,Facebook/ISFP/1347961925330319.jpg,ISFP,80.43449401855469,True,32.74292755126953,99.99974060058594
1905,1905,Facebook/ISFP/1354527731341352.jpg,ISFP,97.72662353515625,True,26.490501403808594,84.26349639892578
1906,1906,Facebook/ISFP/1359578060837346.jpg,ISFP,99.96245574951172,True,47.305511474609375,99.99671173095703
1908,1908,Facebook/ISFP/1368171693310397.jpg,ISFP,94.1767349243164,True,50.70151138305664,99.99090576171875
1910,1910,Facebook/ISFP/1375748362546948.jpg,ISFP,95.62781524658203,True,46.5889892578125,99.99928283691406
1911,1911,Facebook/ISFP/1378235005607398.jpg,ISFP,71.75035095214844,True,31.905216217041016,99.99090576171875
1912,1912,Facebook/ISFP/1379219428870789.jpg,ISFP,92.96852111816406,True,34.614967346191406,99.9305191040039
1914,1914,Facebook/ISFP/138463300133398.jpg,ISFP,79.95620727539062,True,31.62602424621582,99.99090576171875
1915,1915,Facebook/ISFP/1391851784267837.jpg,ISFP,91.548095703125,True,11.529788970947266,99.9305191040039
1916,1916,Facebook/ISFP/1396747760444419.jpg,ISFP,99.64839935302734,True,44.53241729736328,99.99090576171875
1924,1924,Facebook/ISFP/141897509774460.jpg,ISFP,99.94690704345703,True,28.5979061126709,99.9945297241211
1925,1925,Facebook/ISFP/1420465204669937.jpg,ISFP,64.13849639892578,True,48.64409637451172,99.99671173095703
1926,1926,Facebook/ISFP/1421035908014002.jpg,ISFP,98.81043243408203,True,57.244850158691406,99.97486114501953
1928,1928,Facebook/ISFP/1423949054386266.jpg,ISFP,60.92517852783203,True,49.38613510131836,99.99671173095703
1929,1929,Facebook/ISFP/1427840067284842.jpg,ISFP,94.30913543701172,True,31.840354919433594,99.95819854736328
1930,1930,Facebook/ISFP/1429330437165033.jpg,ISFP,99.9789810180664,False,56.05305480957031,99.99957275390625
1931,1931,Facebook/ISFP/1429604470492293.jpg,ISFP,98.85255432128906,True,65.5779037475586,99.99671173095703
1932,1932,Facebook/ISFP/1433398863422974.jpg,ISFP,50.15521240234375,False,57.8045539855957,99.9945297241211
1933,1933,Facebook/ISFP/1433625653420895.jpg,ISFP,52.963279724121094,False,19.72159767150879,99.9980239868164
1934,1934,Facebook/ISFP/1433653413419450.jpg,ISFP,84.81708526611328,True,52.46089553833008,99.98487854003906
1936,1936,Facebook/ISFP/1435229803264400.jpg,ISFP,96.35505676269531,True,46.85578918457031,99.99090576171875
1939,1939,Facebook/ISFP/1438850382830577.jpg,ISFP,89.20377349853516,True,23.87115478515625,99.98487854003906
1940,1940,Facebook/ISFP/1440357369393104.jpg,ISFP,65.02657318115234,False,47.61526107788086,99.99671173095703
1942,1942,Facebook/ISFP/1444183388992103.jpg,ISFP,59.05249786376953,False,30.61589241027832,99.97486114501953
1944,1944,Facebook/ISFP/1445180982266205.jpg,ISFP,95.71556091308594,False,36.039649963378906,99.99671173095703
1945,1945,Facebook/ISFP/1446394152096944.jpg,ISFP,99.79499053955078,True,61.3274040222168,99.9305191040039
1949,1949,Facebook/ISFP/1450876978313749.jpg,ISFP,97.91885375976562,True,62.36842727661133,99.95819854736328
1950,1950,Facebook/ISFP/1451716584914192.jpg,ISFP,99.49522399902344,True,45.622398376464844,99.97486114501953
1951,1951,Facebook/ISFP/145203479558415.jpg,ISFP,98.27305603027344,True,68.0371322631836,84.26349639892578
1952,1952,Facebook/ISFP/1452876578142610.jpg,ISFP,77.54570770263672,False,26.27834129333496,99.9945297241211
1955,1955,Facebook/ISFP/1457063077676753.jpg,ISFP,95.82260131835938,False,29.11128044128418,99.95819854736328
1957,1957,Facebook/ISFP/1459924657449109.jpg,ISFP,74.01412200927734,True,31.38941764831543,99.99928283691406
1958,1958,Facebook/ISFP/1461172930646182.jpg,ISFP,55.14577102661133,True,38.91731643676758,99.95819854736328
1959,1959,Facebook/ISFP/1461283050594238.jpg,ISFP,97.83489990234375,True,42.141597747802734,99.99957275390625
1960,1960,Facebook/ISFP/1462115307170300.jpg,ISFP,99.9144287109375,True,41.043113708496094,99.47134399414062
1961,1961,Facebook/ISFP/1463009433781772.jpg,ISFP,98.71786499023438,True,33.79415512084961,99.99090576171875
1962,1962,Facebook/ISFP/1463068513814025.jpg,ISFP,77.38516235351562,True,34.61294174194336,99.80813598632812
1963,1963,Facebook/ISFP/1463236327126356.jpg,ISFP,96.49212646484375,True,46.698917388916016,99.9945297241211
1964,1964,Facebook/ISFP/1464189620315608.jpg,ISFP,96.19415283203125,True,49.98605728149414,99.95819854736328
1965,1965,Facebook/ISFP/1464537566928778.jpg,ISFP,85.32489776611328,True,34.034053802490234,99.97486114501953
1968,1968,Facebook/ISFP/1465788366838610.jpg,ISFP,99.7051773071289,True,42.61872482299805,99.9945297241211
1969,1969,Facebook/ISFP/1465803563534874.jpg,ISFP,99.984619140625,False,32.89360809326172,99.97486114501953
1971,1971,Facebook/ISFP/1466353530127247.jpg,ISFP,99.99890899658203,False,30.386777877807617,98.55191040039062
1972,1972,Facebook/ISFP/1466588723390736.jpg,ISFP,68.07744598388672,True,25.294626235961914,99.47134399414062
1973,1973,Facebook/ISFP/1467700723279466.jpg,ISFP,73.53174591064453,True,59.365970611572266,99.97486114501953
1975,1975,Facebook/ISFP/1468730869848743.jpg,ISFP,92.52693176269531,True,49.976905822753906,99.99090576171875
1976,1976,Facebook/ISFP/1469025189811869.jpg,ISFP,79.6746826171875,True,31.416061401367188,99.99090576171875
1977,1977,Facebook/ISFP/1469282973163685.jpg,ISFP,79.6286849975586,True,38.61393356323242,99.99928283691406
1978,1978,Facebook/ISFP/1469594816450970.jpg,ISFP,98.02638244628906,True,30.18726348876953,99.95819854736328
1979,1979,Facebook/ISFP/1469787796470092.jpg,ISFP,76.16880798339844,True,39.88210678100586,99.98487854003906
1981,1981,Facebook/ISFP/1472156199536659.jpg,ISFP,99.95880889892578,True,45.266544342041016,99.99880981445312
1982,1982,Facebook/ISFP/1473395439413442.jpg,ISFP,70.82101440429688,True,41.70404052734375,99.97486114501953
1983,1983,Facebook/ISFP/1474447526001587.jpg,ISFP,94.7855224609375,False,31.586456298828125,99.99984741210938
1984,1984,Facebook/ISFP/1475264572569947.jpg,ISFP,94.67904663085938,True,48.42878341674805,99.99671173095703
1985,1985,Facebook/ISFP/1475935955809154.jpg,ISFP,94.16104888916016,True,44.816932678222656,99.9980239868164
1986,1986,Facebook/ISFP/1475998282517831.jpg,ISFP,73.79593658447266,False,35.52531433105469,99.9305191040039
1987,1987,Facebook/ISFP/1477995778988504.jpg,ISFP,76.10955810546875,True,56.13923645019531,99.97486114501953
1989,1989,Facebook/ISFP/1478684958914096.jpg,ISFP,99.7970962524414,True,48.10143280029297,99.80813598632812
1991,1991,Facebook/ISFP/1480715272036369.jpg,ISFP,60.42132568359375,False,32.14985275268555,99.9945297241211
1992,1992,Facebook/ISFP/1480773052037562.jpg,ISFP,73.6301040649414,True,12.541696548461914,99.99671173095703
1997,1997,Facebook/ISFP/1481935611898761.jpg,ISFP,99.95287322998047,True,44.518001556396484,99.98487854003906
1999,1999,Facebook/ISFP/1483976051687978.jpg,ISFP,95.42520141601562,True,65.11871337890625,99.9945297241211
